Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
2014,Audi,S5,Subcompact,3,6,A7,Z,13.2,9.2,11.4,25,262,n/a,n/a
2014,Audi,S5,Subcompact,3,6,M6,Z,14.6,9.8,12.4,23,285,n/a,n/a
2014,Audi,S5 Cabriolet,Subcompact,3,6,A7,Z,13.3,9.5,11.6,24,267,n/a,n/a
2014,Audi,S6,Mid-size,4,8,A7,Z,14.2,9.7,12.2,23,281,n/a,n/a
2014,Audi,S7,Mid-size,4,8,A7,Z,14.2,9.7,12.2,23,281,n/a,n/a
2014,Audi,S8,Mid-size,4,8,AS8,Z,15.8,9.2,12.8,22,300,n/a,n/a
2014,Audi,SQ5,Sport utility vehicle: Small,3,6,AS8,Z,14.9,10.1,12.7,22,292,n/a,n/a
2014,Audi,TT Coupe quattro,Subcompact,2,4,A6,Z,10.4,7.6,9.1,31,209,n/a,n/a
2014,Audi,TT Roadster quattro,Two-seater,2,4,A6,Z,10.4,7.6,9.1,31,209,n/a,n/a
2014,Audi,TTS Coupe quattro,Subcompact,2,4,A6,Z,11.5,8.8,10.3,27,237,n/a,n/a
2014,Audi,TTS Roadster quattro,Two-seater,2,4,A6,Z,11.5,8.8,10.3,27,237,n/a,n/a
2014,Bentley,Continental GT,Subcompact,4,8,AS8,Z,16.3,9.8,13.4,21,314,n/a,n/a
2014,Bentley,Continental GT,Subcompact,6,12,AS8,Z,18.8,11.5,15.5,18,356,n/a,n/a
2014,Bentley,Continental GT Speed Convertible,Subcompact,6,12,AS8,Z,20,12.2,16.5,17,380,n/a,n/a
2014,Bentley,Continental GTC,Subcompact,4,8,AS8,Z,17.4,10.2,14.2,20,332,n/a,n/a
2014,Bentley,Continental GTC,Subcompact,6,12,AS8,Z,20,12.2,16.5,17,380,n/a,n/a
2014,Bentley,Flying Spur,Mid-size,6,12,AS8,Z,20.3,11.9,16.5,17,388,n/a,n/a
2014,Bentley,Mulsanne,Mid-size,6.8,8,AS8,Z,22.3,14.9,19,15,437,n/a,n/a
2014,BMW,320i,Compact,2,4,A8,Z,10,6.5,8.4,34,193,n/a,n/a
2014,BMW,320i,Compact,2,4,M6,Z,10.4,6.7,8.7,32,200,n/a,n/a
2014,BMW,320i xDrive,Compact,2,4,A8,Z,10.2,7,8.8,32,202,n/a,n/a
2014,BMW,328d xDrive,Compact,2,4,A8,D,7.6,5.5,6.7,42,181,n/a,n/a
2014,BMW,328d xDrive Touring,Station wagon: Small,2,4,A8,D,7.6,5.5,6.7,42,181,n/a,n/a
2014,BMW,328i,Compact,2,4,A8,Z,10,6.5,8.4,34,193,n/a,n/a
2014,BMW,328i,Compact,2,4,M6,Z,10.4,6.7,8.7,32,200,n/a,n/a
2014,BMW,328i xDrive,Compact,2,4,A8,Z,10.6,7.2,9.1,31,209,n/a,n/a
2014,BMW,328i xDrive Gran Turismo,Full-size,2,4,A8,Z,10.6,7.2,9.1,31,209,n/a,n/a
2014,BMW,328i xDrive Touring,Station wagon: Small,2,4,A8,Z,10.6,7.2,9.1,31,209,n/a,n/a
2014,BMW,335i,Compact,3,6,A8,Z,11.4,7.3,9.6,29,221,n/a,n/a
2014,BMW,335i,Compact,3,6,M6,Z,11.8,7.9,10,28,230,n/a,n/a
2014,BMW,335i xDrive,Compact,3,6,A8,Z,11.7,7.8,9.9,29,228,n/a,n/a
2014,BMW,335i xDrive,Compact,3,6,M6,Z,11.9,8.3,10.3,27,237,n/a,n/a
2014,BMW,335i xDrive Gran Turismo,Full-size,3,6,A8,Z,11.9,8,10.1,28,232,n/a,n/a
2014,BMW,428i Coupe,Compact,2,4,A8,Z,10,6.5,8.4,34,193,n/a,n/a
2014,BMW,428i Coupe,Compact,2,4,M6,Z,10.4,6.7,8.7,32,200,n/a,n/a
2014,BMW,428i xDrive Coupe,Compact,2,4,A8,Z,10.6,7.2,9.1,31,209,n/a,n/a
2014,BMW,435i Coupe,Compact,3,6,A8,Z,11.4,7.3,9.6,29,221,n/a,n/a
2014,BMW,435i Coupe,Compact,3,6,M6,Z,11.8,7.9,10,28,230,n/a,n/a
2014,BMW,435i xDrive Coupe,Compact,3,6,A8,Z,11.7,7.8,9.9,29,228,n/a,n/a
2014,BMW,435i xDrive Coupe,Compact,3,6,M6,Z,11.9,8.3,10.3,27,237,n/a,n/a
2014,BMW,528i,Mid-size,2,4,A8,Z,10.2,7,8.8,32,202,n/a,n/a
2014,BMW,528i xDrive,Mid-size,2,4,A8,Z,10.6,7.2,9.1,31,209,n/a,n/a
2014,BMW,535d xDrive,Mid-size,3,6,A8,D,9.2,6.4,7.9,36,213,n/a,n/a
2014,BMW,535i xDrive,Mid-size,3,6,A8,Z,11.9,8,10.1,28,232,n/a,n/a
2014,BMW,535i xDrive Gran Turismo,Full-size,3,6,A8,Z,12.5,8.6,10.7,26,246,n/a,n/a
2014,BMW,550i xDrive,Mid-size,4.4,8,A8,Z,14.4,9.6,12.2,23,281,n/a,n/a
2014,BMW,550i xDrive Gran Turismo,Full-size,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,640i xDrive Gran Coupe,Compact,3,6,A8,Z,11.9,8,10.1,28,232,n/a,n/a
2014,BMW,650i xDrive Cabriolet,Subcompact,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,650i xDrive Coupe,Compact,4.4,8,A8,Z,14.4,9.6,12.2,23,281,n/a,n/a
2014,BMW,650i xDrive Gran Coupe,Compact,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,740Li xDrive,Full-size,3,6,A8,Z,12.5,8.6,10.7,26,246,n/a,n/a
2014,BMW,750i xDrive,Full-size,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,750Li xDrive,Full-size,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,760Li,Full-size,6,12,A8,Z,18.7,11.5,15.5,18,356,n/a,n/a
2014,BMW,ActiveHybrid 3,Compact,3,6,A8,Z,9.2,7.1,8.3,34,191,n/a,n/a
2014,BMW,ActiveHybrid 5,Mid-size,3,6,A8,Z,10.5,7.9,9.3,30,214,n/a,n/a
2014,BMW,ActiveHybrid 7L,Full-size,3,6,A8,Z,10.5,7.6,9.2,31,212,n/a,n/a
2014,BMW,Alpina B7 xDrive SWB,Full-size,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,Alpina B7 xDrive LWB,Full-size,4.4,8,A8,Z,15,9.8,12.7,22,292,n/a,n/a
2014,BMW,M5,Mid-size,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,n/a,n/a
2014,BMW,M5,Mid-size,4.4,8,M6,Z,16.2,10.9,13.8,20,317,n/a,n/a
2014,BMW,M6,Compact,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,n/a,n/a
2014,BMW,M6,Compact,4.4,8,M6,Z,16.2,10.9,13.8,20,317,n/a,n/a
2014,BMW,M6 Cabriolet,Subcompact,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,n/a,n/a
2014,BMW,M6 Cabriolet,Subcompact,4.4,8,M6,Z,16.2,10.9,13.8,20,317,n/a,n/a
2014,BMW,M6 Gran Coupe,Compact,4.4,8,AM7,Z,17.3,11.5,14.7,19,338,n/a,n/a
2014,BMW,M6 Gran Coupe,Compact,4.4,8,M6,Z,16.2,10.9,13.8,20,317,n/a,n/a
2014,BMW,X1 xDrive28i,Sport utility vehicle: Small,2,4,A8,Z,10.6,7.2,9.1,31,209,n/a,n/a
2014,BMW,X1 xDrive35i,Sport utility vehicle: Small,3,6,A6,Z,13.2,8.9,11.3,25,260,n/a,n/a
2014,BMW,X3 xDrive28i,Sport utility vehicle: Small,2,4,A8,Z,11.2,8.5,10,28,230,n/a,n/a
2014,BMW,X3 xDrive35i,Sport utility vehicle: Small,3,6,A8,Z,12.6,9.1,11,26,253,n/a,n/a
2014,BMW,X5 xDrive35i,Sport utility vehicle: Standard,3,6,A8,Z,12.9,8.8,11.1,25,255,n/a,n/a
2014,BMW,X5 xDrive50i,Sport utility vehicle: Standard,4.4,8,A8,Z,16.3,10.9,13.9,20,320,n/a,n/a
2014,BMW,X6 xDrive35i,Sport utility vehicle: Standard,3,6,A8,Z,13.6,9.8,11.9,24,274,n/a,n/a
2014,BMW,X6 xDrive50i,Sport utility vehicle: Standard,4.4,8,A8,Z,16.4,11.3,14.1,20,324,n/a,n/a
2014,BMW,X6 M,Sport utility vehicle: Standard,4.4,8,A6,Z,18.1,13.7,16.1,18,370,n/a,n/a
2014,BMW,Z4 sDrive28i,Two-seater,2,4,A8,Z,10.8,7.1,9.1,31,209,n/a,n/a
2014,BMW,Z4 sDrive28i,Two-seater,2,4,M6,Z,10.4,6.7,8.7,32,200,n/a,n/a
2014,BMW,Z4 sDrive35i,Two-seater,3,6,AM7,Z,13.7,10.1,12.1,23,278,n/a,n/a
2014,BMW,Z4 sDrive35i,Two-seater,3,6,M6,Z,12.7,9,11,26,253,n/a,n/a
2014,BMW,Z4 sDrive35is,Two-seater,3,6,AM7,Z,13.7,10.1,12.1,23,278,n/a,n/a
2014,Buick,Enclave,Sport utility vehicle: Standard,3.6,6,A6,X,14.3,9.9,12.3,23,283,n/a,n/a
2014,Buick,Enclave AWD,Sport utility vehicle: Standard,3.6,6,A6,X,14.6,10.2,12.6,22,290,n/a,n/a
2014,Buick,Encore,Sport utility vehicle: Small,1.4,4,AS6,X,9.5,7.2,8.5,33,196,n/a,n/a
2014,Buick,Encore AWD,Sport utility vehicle: Small,1.4,4,AS6,X,10.2,8,9.2,31,212,n/a,n/a
2014,Buick,LaCrosse eAssist,Mid-size,2.4,4,AS6,X,9.6,6.5,8.2,34,189,n/a,n/a
2014,Buick,LaCrosse,Mid-size,3.6,6,AS6,X,13.7,8.7,11.5,25,264,n/a,n/a
2014,Buick,LaCrosse,Mid-size,3.6,6,AS6,E,18.4,12.2,15.6,18,250,n/a,n/a
2014,Buick,LaCrosse AWD,Mid-size,3.6,6,AS6,X,13.7,8.9,11.5,25,264,n/a,n/a
2014,Buick,LaCrosse AWD,Mid-size,3.6,6,AS6,E,19.4,13,16.5,17,264,n/a,n/a
2014,Buick,Regal,Mid-size,2,4,AS6,Z,11.5,7.9,9.9,29,228,n/a,n/a
2014,Buick,Regal,Mid-size,2,4,M6,Z,11.6,7.5,9.8,29,225,n/a,n/a
2014,Buick,Regal eAssist,Mid-size,2.4,4,AS6,X,9.6,6.5,8.2,34,189,n/a,n/a
2014,Buick,Regal AWD,Mid-size,2,4,AS6,Z,12.3,8.7,10.7,26,246,n/a,n/a
2014,Buick,Verano,Compact,2,4,AS6,Z,11.5,7.9,9.9,29,228,n/a,n/a
2014,Buick,Verano,Compact,2,4,M6,Z,11.6,7.5,9.8,29,225,n/a,n/a
2014,Buick,Verano,Compact,2.4,4,AS6,X,11.3,7.4,9.5,30,218,n/a,n/a
2014,Cadillac,ATS,Compact,2,4,AS6,Z,11.3,7.5,9.6,29,221,n/a,n/a
2014,Cadillac,ATS,Compact,2,4,M6,Z,12.1,7.9,10.2,28,235,n/a,n/a
2014,Cadillac,ATS,Compact,2.5,4,AS6,X,10.5,7.2,9,31,207,n/a,n/a
2014,Cadillac,ATS,Compact,3.6,6,AS6,X,12.8,8.5,10.9,26,251,n/a,n/a
2014,Cadillac,ATS AWD,Compact,2,4,AS6,Z,11.8,8.1,10.1,28,232,n/a,n/a
2014,Cadillac,ATS AWD,Compact,3.6,6,AS6,X,13.1,9,11.3,25,260,n/a,n/a
2014,Cadillac,CTS Sedan,Mid-size,2,4,AS6,Z,11.9,7.9,10.1,28,232,n/a,n/a
2014,Cadillac,CTS Sedan,Mid-size,3.6,6,AS8,X,12.9,8.2,10.8,26,248,n/a,n/a
2014,Cadillac,CTS Sedan AWD,Mid-size,2,4,AS6,Z,12.6,8.5,10.8,26,248,n/a,n/a
2014,Cadillac,CTS Sedan AWD,Mid-size,3.6,6,AS6,X,13.1,9,11.3,25,260,n/a,n/a
2014,Cadillac,CTS Sedan Vsport,Mid-size,3.6,6,AS8,Z,15.1,9.9,12.8,22,294,n/a,n/a
2014,Cadillac,CTS Coupe,Mid-size,3.6,6,AS6,X,13.2,8.7,11.2,25,258,n/a,n/a
2014,Cadillac,CTS Coupe AWD,Mid-size,3.6,6,AS6,X,13.3,9,11.4,25,262,n/a,n/a
2014,Cadillac,CTS Sport Wagon,Station wagon: Small,3,6,AS6,X,12.7,8.9,11,26,253,n/a,n/a
2014,Cadillac,CTS Sport Wagon,Station wagon: Small,3.6,6,AS6,X,13.3,8.9,11.3,25,260,n/a,n/a
2014,Cadillac,CTS Sport Wagon AWD,Station wagon: Small,3,6,AS6,X,12.8,9.1,11.1,25,255,n/a,n/a
2014,Cadillac,CTS Sport Wagon AWD,Station wagon: Small,3.6,6,AS6,X,13.3,9,11.4,25,262,n/a,n/a
2014,Cadillac,CTS-V Sedan,Mid-size,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,n/a,n/a
2014,Cadillac,CTS-V Sedan,Mid-size,6.2,8,M6,Z,16.7,12.5,14.8,19,340,n/a,n/a
2014,Cadillac,CTS-V Coupe,Mid-size,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,n/a,n/a
2014,Cadillac,CTS-V Coupe,Mid-size,6.2,8,M6,Z,16.7,12.5,14.8,19,340,n/a,n/a
2014,Cadillac,CTS-V Sport Wagon,Station wagon: Small,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,n/a,n/a
2014,Cadillac,CTS-V Sport Wagon,Station wagon: Small,6.2,8,M6,Z,16.7,12.5,14.8,19,340,n/a,n/a
2014,Cadillac,Escalade AWD,Sport utility vehicle: Standard,6.2,8,A6,Z,17,11.8,14.7,19,338,n/a,n/a
2014,Cadillac,Escalade AWD,Sport utility vehicle: Standard,6.2,8,A6,E,23.3,16.1,20.1,14,322,n/a,n/a
2014,Cadillac,Escalade ESV AWD,Sport utility vehicle: Standard,6.2,8,A6,Z,18.8,13.4,16.4,17,377,n/a,n/a
2014,Cadillac,Escalade ESV AWD,Sport utility vehicle: Standard,6.2,8,A6,E,25.7,17.8,22.1,13,354,n/a,n/a
2014,Cadillac,SRX,Sport utility vehicle: Standard,3.6,6,AS6,X,14.3,9.8,12.3,23,283,n/a,n/a
2014,Cadillac,SRX AWD,Sport utility vehicle: Standard,3.6,6,AS6,X,14.8,10.4,12.8,22,294,n/a,n/a
2014,Cadillac,XTS,Full-size,3.6,6,AS6,X,13.6,8.6,11.4,25,262,n/a,n/a
2014,Cadillac,XTS AWD,Full-size,3.6,6,AS6,X,14,9.1,11.8,24,271,n/a,n/a
2014,Cadillac,XTS Vsport AWD,Full-size,3.6,6,AS6,Z,14.8,9.8,12.6,22,290,n/a,n/a
2014,Chevrolet,Camaro,Compact,3.6,6,AS6,X,13.2,8.7,11.2,25,258,n/a,n/a
2014,Chevrolet,Camaro,Compact,3.6,6,M6,X,14.2,8.6,11.7,24,269,n/a,n/a
2014,Chevrolet,Camaro 2LS,Compact,3.6,6,AS6,X,12.7,7.9,10.5,27,242,n/a,n/a
2014,Chevrolet,Camaro SS,Compact,6.2,8,AS6,Z,15.3,9.8,12.8,22,294,n/a,n/a
2014,Chevrolet,Camaro SS,Compact,6.2,8,M6,Z,15,9.9,12.7,22,292,n/a,n/a
2014,Chevrolet,Camaro ZL1,Compact,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,n/a,n/a
2014,Chevrolet,Camaro ZL1,Compact,6.2,8,M6,Z,16.7,12.5,14.8,19,340,n/a,n/a
2014,Chevrolet,Corvette,Two-seater,6.2,8,AS6,Z,14.9,8.5,12,24,276,n/a,n/a
2014,Chevrolet,Corvette,Two-seater,6.2,8,M7,Z,13.7,8.2,11.2,25,258,n/a,n/a
2014,Chevrolet,Cruze Eco,Mid-size,1.4,4,A6,X,9.1,6,7.7,37,177,n/a,n/a
2014,Chevrolet,Cruze,Mid-size,1.4,4,AS6,X,9.1,6.3,7.8,36,179,n/a,n/a
2014,Chevrolet,Cruze,Mid-size,1.4,4,M6,X,9.1,6.3,7.8,36,179,n/a,n/a
2014,Chevrolet,Cruze Eco,Mid-size,1.4,4,M6,X,8.4,5.6,7.1,40,163,n/a,n/a
2014,Chevrolet,Cruze,Mid-size,1.8,4,AS6,X,10.5,6.7,8.8,32,202,n/a,n/a
2014,Chevrolet,Cruze,Mid-size,1.8,4,M6,X,9.5,6.5,8.2,34,189,n/a,n/a
2014,Chevrolet,Cruze Diesel,Mid-size,2,4,AS6,D,8.7,5.1,7.1,40,192,n/a,n/a
2014,Chevrolet,Equinox,Sport utility vehicle: Small,2.4,4,A6,X,10.5,7.3,9.1,31,209,n/a,n/a
2014,Chevrolet,Equinox,Sport utility vehicle: Small,3.6,6,A6,X,13.9,9.6,12,24,276,n/a,n/a
2014,Chevrolet,Equinox,Sport utility vehicle: Small,3.6,6,A6,E,18.8,13.1,16.2,17,259,n/a,n/a
2014,Chevrolet,Equinox AWD,Sport utility vehicle: Small,2.4,4,A6,X,11.5,8.2,10,28,230,n/a,n/a
2014,Chevrolet,Equinox AWD,Sport utility vehicle: Small,3.6,6,A6,X,14.8,9.9,12.6,22,290,n/a,n/a
2014,Chevrolet,Equinox AWD,Sport utility vehicle: Small,3.6,6,A6,E,19.8,13.6,17,17,272,n/a,n/a
2014,Chevrolet,Express 1500 Cargo,Van: Cargo,4.3,6,A4,X,17.1,12.7,15.1,19,347,n/a,n/a
2014,Chevrolet,Express 1500 Cargo,Van: Cargo,5.3,8,A4,X,18,13.4,15.9,18,366,n/a,n/a
2014,Chevrolet,Express 1500 Cargo,Van: Cargo,5.3,8,A4,E,23.5,17.7,20.9,14,334,n/a,n/a
2014,Chevrolet,Express 1500 Cargo AWD,Van: Cargo,5.3,8,A4,X,18.3,14.2,16.5,17,380,n/a,n/a
2014,Chevrolet,Express 1500 Cargo AWD,Van: Cargo,5.3,8,A4,E,23.7,18.8,21.5,13,344,n/a,n/a
2014,Chevrolet,Express 1500 Cargo Conv,Van: Cargo,5.3,8,A4,X,18.6,13.9,16.5,17,380,n/a,n/a
2014,Chevrolet,Express 1500 Cargo Conv,Van: Cargo,5.3,8,A4,E,23.9,18.5,21.5,13,344,n/a,n/a
2014,Chevrolet,Express 1500 Cargo Conv AWD,Van: Cargo,5.3,8,A4,X,18.3,14.2,16.5,17,380,n/a,n/a
2014,Chevrolet,Express 1500 Cargo Conv AWD,Van: Cargo,5.3,8,A4,E,25.3,19.3,22.6,12,362,n/a,n/a
2014,Chevrolet,Express 1500 Passenger,Van: Passenger,5.3,8,A4,X,18.6,13.9,16.5,17,380,n/a,n/a
2014,Chevrolet,Express 1500 Passenger,Van: Passenger,5.3,8,A4,E,23.9,18.5,21.5,13,344,n/a,n/a
2014,Chevrolet,Express 1500 Passenger AWD,Van: Passenger,5.3,8,A4,X,18.3,14.2,16.5,17,380,n/a,n/a
2014,Chevrolet,Express 1500 Passenger AWD,Van: Passenger,5.3,8,A4,E,25.3,19.3,22.6,12,362,n/a,n/a
2014,Chevrolet,Express 2500 Passenger,Van: Passenger,4.8,8,A6,X,21.1,14.2,18,16,414,n/a,n/a
2014,Chevrolet,Express 2500 Passenger,Van: Passenger,6,8,A6,X,21.9,15,18.8,15,432,n/a,n/a
2014,Chevrolet,Express 2500 Passenger,Van: Passenger,6,8,A6,E,30,20.4,25.7,11,411,n/a,n/a
2014,Chevrolet,Express 3500 Passenger,Van: Passenger,4.8,8,A6,X,21.3,14.3,18.2,16,419,n/a,n/a
2014,Chevrolet,Express 3500 Passenger,Van: Passenger,6,8,A6,X,22.1,15,18.9,15,435,n/a,n/a
2014,Chevrolet,Express 3500 Passenger,Van: Passenger,6,8,A6,E,30.2,20.5,25.8,11,413,n/a,n/a
2014,Chevrolet,Impala Eco,Full-size,2.4,4,AS6,X,10,7,8.7,32,200,n/a,n/a
2014,Chevrolet,Impala,Full-size,2.5,4,AS6,X,11.3,7.5,9.6,29,221,n/a,n/a
2014,Chevrolet,Impala,Full-size,3.6,6,AS6,X,12.6,8.2,10.6,27,244,n/a,n/a
2014,Chevrolet,Impala,Full-size,3.6,6,AS6,E,16.7,11.3,14.3,20,229,n/a,n/a
2014,Chevrolet,Malibu,Mid-size,2,4,AS6,Z,11.5,7.9,9.9,29,228,n/a,n/a
2014,Chevrolet,Malibu,Mid-size,2.5,4,AS6,X,9.3,6.4,8,35,184,n/a,n/a
2014,Chevrolet,Orlando,Sport utility vehicle: Small,2.4,4,AS6,X,12.2,8.6,10.6,27,244,n/a,n/a
2014,Chevrolet,Orlando,Sport utility vehicle: Small,2.4,4,M6,X,11.8,8.3,10.2,28,235,n/a,n/a
2014,Chevrolet,Silverado,Pickup truck: Standard,4.3,6,A6,X,13.4,9.9,11.8,24,271,n/a,n/a
2014,Chevrolet,Silverado,Pickup truck: Standard,4.3,6,A6,E,18.9,14.2,16.8,17,269,n/a,n/a
2014,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A6,X,14.6,10.3,12.7,22,292,n/a,n/a
2014,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A6,E,19.5,13.7,16.9,17,270,n/a,n/a
2014,Chevrolet,Silverado,Pickup truck: Standard,6.2,8,A6,Z,16.3,11.4,14.1,20,324,n/a,n/a
2014,Chevrolet,Silverado 4WD,Pickup truck: Standard,4.3,6,A6,X,14.2,10.6,12.6,22,290,n/a,n/a
2014,Chevrolet,Silverado 4WD,Pickup truck: Standard,4.3,6,A6,E,20,15.1,17.8,16,285,n/a,n/a
2014,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A6,X,14.9,10.6,13,22,299,n/a,n/a
2014,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A6,E,19.9,14.2,17.3,16,277,n/a,n/a
2014,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A6,Z,16.4,11.7,14.3,20,329,n/a,n/a
2014,Chevrolet,Sonic,Compact,1.4,4,AS6,X,9.1,6.7,8,35,184,n/a,n/a
2014,Chevrolet,Sonic,Compact,1.4,4,M6,X,8.5,6.2,7.5,38,172,n/a,n/a
2014,Chevrolet,Sonic,Compact,1.8,4,AS6,X,9.6,6.6,8.3,34,191,n/a,n/a
2014,Chevrolet,Sonic,Compact,1.8,4,M5,X,8.9,6.7,7.9,36,182,n/a,n/a
2014,Chevrolet,Sonic RS,Compact,1.4,4,AS6,X,9.4,7,8.3,34,191,n/a,n/a
2014,Chevrolet,Sonic RS,Compact,1.4,4,M6,X,8.8,7,8,35,184,n/a,n/a
2014,Chevrolet,Sonic 5,Mid-size,1.4,4,AS6,X,9.1,6.7,8,35,184,n/a,n/a
2014,Chevrolet,Sonic 5,Mid-size,1.4,4,M6,X,8.5,6.2,7.5,38,172,n/a,n/a
2014,Chevrolet,Sonic 5,Mid-size,1.8,4,AS6,X,9.6,6.6,8.3,34,191,n/a,n/a
2014,Chevrolet,Sonic 5,Mid-size,1.8,4,M5,X,8.9,6.7,7.9,36,182,n/a,n/a
2014,Chevrolet,Sonic 5 RS,Mid-size,1.4,4,AS6,X,9.4,7,8.3,34,191,n/a,n/a
2014,Chevrolet,Sonic 5 RS,Mid-size,1.4,4,M6,X,8.8,7,8,35,184,n/a,n/a
2014,Chevrolet,Spark,Subcompact,1.2,4,AV,X,7.7,6,6.9,41,159,n/a,n/a
2014,Chevrolet,Spark,Subcompact,1.2,4,M5,X,7.6,6,6.9,41,159,n/a,n/a
2014,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8,A6,X,16,11.1,13.8,20,317,n/a,n/a
2014,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8,A6,E,21.5,14.6,18.4,15,294,n/a,n/a
2014,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8,A6,X,16,11.1,13.8,20,317,n/a,n/a
2014,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8,A6,E,21.5,14.6,18.4,15,294,n/a,n/a
2014,Chevrolet,Tahoe,Sport utility vehicle: Standard,5.3,8,A6,X,16,11.1,13.8,20,317,n/a,n/a
2014,Chevrolet,Tahoe,Sport utility vehicle: Standard,5.3,8,A6,E,21.5,14.6,18.4,15,294,n/a,n/a
2014,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5.3,8,A6,X,16,11.1,13.8,20,317,n/a,n/a
2014,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5.3,8,A6,E,21.5,14.6,18.4,15,294,n/a,n/a
2014,Chevrolet,Traverse,Sport utility vehicle: Standard,3.6,6,A6,X,14.3,9.9,12.3,23,283,n/a,n/a
2014,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,3.6,6,A6,X,14.6,10.2,12.6,22,290,n/a,n/a
2014,Chevrolet,Trax,Sport utility vehicle: Small,1.4,4,AS6,X,9.4,7.1,8.4,34,193,n/a,n/a
2014,Chevrolet,Trax,Sport utility vehicle: Small,1.4,4,M6,X,9.1,6.8,8.1,35,186,n/a,n/a
2014,Chevrolet,Trax AWD,Sport utility vehicle: Small,1.4,4,AS6,X,10,7.8,9,31,207,n/a,n/a
2014,Chrysler,200 Sedan,Mid-size,2.4,4,A4,X,11.2,8,9.8,29,225,n/a,n/a
2014,Chrysler,200 Sedan,Mid-size,2.4,4,A6,X,12,7.6,10,28,230,n/a,n/a
2014,Chrysler,200 Sedan FFV,Mid-size,3.6,6,A6,X,12.5,8.1,10.5,27,242,n/a,n/a
2014,Chrysler,200 Sedan FFV,Mid-size,3.6,6,A6,E,17,11.2,14.4,20,230,n/a,n/a
2014,Chrysler,200 Convertible,Compact,2.4,4,A4,X,11.7,8.2,10.1,28,232,n/a,n/a
2014,Chrysler,200 Convertible,Compact,2.4,4,A6,X,12.9,8.1,10.7,26,246,n/a,n/a
2014,Chrysler,200 Convertible FFV,Compact,3.6,6,A6,X,12.5,8.1,10.5,27,242,n/a,n/a
2014,Chrysler,200 Convertible FFV,Compact,3.6,6,A6,E,17,11.2,14.4,20,230,n/a,n/a
2014,Chrysler,300,Full-size,3.6,6,A8,X,12.4,7.7,10.3,27,237,n/a,n/a
2014,Chrysler,300 FFV,Full-size,3.6,6,A8,X,12.4,7.7,10.3,27,237,n/a,n/a
2014,Chrysler,300 FFV,Full-size,3.6,6,A8,E,16.8,10.3,13.9,20,222,n/a,n/a
2014,Chrysler,300 (MDS),Full-size,5.7,8,A5,X,15.8,9.2,12.8,22,294,n/a,n/a
2014,Chrysler,300 SRT (MDS),Full-size,6.4,8,A5,Z,16.7,10.3,13.8,20,317,n/a,n/a
2014,Chrysler,300 AWD,Full-size,3.6,6,A8,X,12.8,8.6,10.9,26,251,n/a,n/a
2014,Chrysler,300 AWD FFV,Full-size,3.6,6,A8,X,12.8,8.6,10.9,26,251,n/a,n/a
2014,Chrysler,300 AWD FFV,Full-size,3.6,6,A8,E,17.3,11.7,14.8,19,237,n/a,n/a
2014,Chrysler,300 AWD (MDS),Full-size,5.7,8,A5,X,16.1,10,13.4,21,308,n/a,n/a
2014,Chrysler,Town & Country FFV,Minivan,3.6,6,A6,X,14.1,9.5,12,24,276,n/a,n/a
2014,Chrysler,Town & Country FFV,Minivan,3.6,6,A6,E,19.7,13.3,16.8,17,269,n/a,n/a
2014,Dodge,Avenger,Mid-size,2.4,4,A4,X,11.2,8,9.8,29,225,n/a,n/a
2014,Dodge,Avenger,Mid-size,2.4,4,A6,X,12,7.6,10,28,230,n/a,n/a
2014,Dodge,Avenger FFV,Mid-size,3.6,6,A6,X,12.5,8.1,10.5,27,242,n/a,n/a
